DEBUG 2025-05-08 17:06:18,070 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1744465209.4059353
DEBUG 2025-05-08 17:06:18,071 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1744465212.3645737
DEBUG 2025-05-08 17:06:18,071 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\urls\converters.py first seen with mtime 1744465212.543108
DEBUG 2025-05-08 17:06:18,071 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\_core\_exceptions.py first seen with mtime 1744484117.5451596
DEBUG 2025-05-08 17:06:18,073 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1744465212.1896896
DEBUG 2025-05-08 17:06:18,073 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\_markupbase.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,073 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\sites\shortcuts.py first seen with mtime 1744465211.693154
DEBUG 2025-05-08 17:06:18,073 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\utils\version.py first seen with mtime 1744465212.5833645
DEBUG 2025-05-08 17:06:18,073 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\compat\numpy\__init__.py first seen with mtime 1744484128.154793
DEBUG 2025-05-08 17:06:18,074 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,074 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\utils\safestring.py first seen with mtime 1744465212.5773997
DEBUG 2025-05-08 17:06:18,074 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\migrations\__init__.py first seen with mtime 1744465212.3053474
DEBUG 2025-05-08 17:06:18,074 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1744465210.7344651
DEBUG 2025-05-08 17:06:18,075 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\plotting\_misc.py first seen with mtime 1744484128.649657
DEBUG 2025-05-08 17:06:18,075 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\generic.py first seen with mtime 1744484128.1899793
DEBUG 2025-05-08 17:06:18,075 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\models\functions\__init__.py first seen with mtime 1744465212.358151
DEBUG 2025-05-08 17:06:18,075 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1744465209.1326015
DEBUG 2025-05-08 17:06:18,076 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\management\base.py first seen with mtime 1744465212.2028308
DEBUG 2025-05-08 17:06:18,076 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1744465211.4267304
DEBUG 2025-05-08 17:06:18,076 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\numbers.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,076 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\internals\ops.py first seen with mtime 1744484128.4505076
DEBUG 2025-05-08 17:06:18,077 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\collections\abc.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,077 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\io\_util.py first seen with mtime 1744484128.5616913
DEBUG 2025-05-08 17:06:18,078 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\computation\expressions.py first seen with mtime 1744484128.344579
DEBUG 2025-05-08 17:06:18,078 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\computation\eval.py first seen with mtime 1744484128.3366487
DEBUG 2025-05-08 17:06:18,078 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\users\__init__.py first seen with mtime 1744466625.152413
DEBUG 2025-05-08 17:06:18,079 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_common.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,079 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\internals\managers.py first seen with mtime 1744484128.4480765
DEBUG 2025-05-08 17:06:18,079 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,079 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\asgiref\local.py first seen with mtime 1744465207.8581994
DEBUG 2025-05-08 17:06:18,081 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\groupby\numba_.py first seen with mtime 1744484128.3874025
DEBUG 2025-05-08 17:06:18,081 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\random\_pickle.py first seen with mtime 1744484117.356738
DEBUG 2025-05-08 17:06:18,081 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1744465209.8676085
DEBUG 2025-05-08 17:06:18,082 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\cache\backends\__init__.py first seen with mtime 1744465212.144721
DEBUG 2025-05-08 17:06:18,082 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,082 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\arrays\__init__.py first seen with mtime 1744484128.2764318
DEBUG 2025-05-08 17:06:18,083 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\dtypes\missing.py first seen with mtime 1744484128.3706896
DEBUG 2025-05-08 17:06:18,083 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\apply.py first seen with mtime 1744484128.1651611
DEBUG 2025-05-08 17:06:18,083 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\forms\fields.py first seen with mtime 1744465212.3809369
DEBUG 2025-05-08 17:06:18,083 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\dateutil\tz\_common.py first seen with mtime 1744484127.5632353
DEBUG 2025-05-08 17:06:18,084 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\_core\shape_base.py first seen with mtime 1744484117.531263
DEBUG 2025-05-08 17:06:18,084 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1744465207.348562
DEBUG 2025-05-08 17:06:18,084 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\quopri.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,085 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\__init__.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,087 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_tasks.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,087 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,088 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_subprocess.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,088 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1744465212.2479248
DEBUG 2025-05-08 17:06:18,089 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\crispy_forms\templatetags\crispy_forms_filters.py first seen with mtime 1746193173.1247735
DEBUG 2025-05-08 17:06:18,089 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\_utils\_inspect.py first seen with mtime 1744484117.703181
DEBUG 2025-05-08 17:06:18,090 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\arrays\_utils.py first seen with mtime 1744484128.2724843
DEBUG 2025-05-08 17:06:18,090 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\importlib\_abc.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,090 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\asyncio\threads.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,091 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\_core\einsumfunc.py first seen with mtime 1744484117.5138824
DEBUG 2025-05-08 17:06:18,091 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\lib\_type_check_impl.py first seen with mtime 1744484117.2467291
DEBUG 2025-05-08 17:06:18,091 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\pandas_datetime.cp312-win_amd64.pyd first seen with mtime 1744484130.8818338
DEBUG 2025-05-08 17:06:18,091 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1744465212.1345217
DEBUG 2025-05-08 17:06:18,092 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1744465212.1499543
DEBUG 2025-05-08 17:06:18,092 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\migrations\migration.py first seen with mtime 1744465212.3112175
DEBUG 2025-05-08 17:06:18,092 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\computation\common.py first seen with mtime 1744484128.3366487
DEBUG 2025-05-08 17:06:18,093 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\models\lookups.py first seen with mtime 1744465212.335778
DEBUG 2025-05-08 17:06:18,093 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_config\localization.py first seen with mtime 1744484130.7301357
DEBUG 2025-05-08 17:06:18,093 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\http\request.py first seen with mtime 1744465212.4852662
DEBUG 2025-05-08 17:06:18,094 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\ops_dispatch.cp312-win_amd64.pyd first seen with mtime 1744484130.8798294
DEBUG 2025-05-08 17:06:18,094 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1712656262.0
DEBUG 2025-05-08 17:06:18,094 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\tslibs\ccalendar.cp312-win_amd64.pyd first seen with mtime 1744484130.9306633
DEBUG 2025-05-08 17:06:18,096 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\psycopg2\extras.py first seen with mtime 1744471201.8843331
DEBUG 2025-05-08 17:06:18,096 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\exceptions.py first seen with mtime 1744484117.0256329
DEBUG 2025-05-08 17:06:18,096 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\indexes\multi.py first seen with mtime 1744484128.4149423
DEBUG 2025-05-08 17:06:18,097 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\urllib\response.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,097 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1744465212.607557
DEBUG 2025-05-08 17:06:18,097 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\computation\__init__.py first seen with mtime 1744484128.344579
DEBUG 2025-05-08 17:06:18,097 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\wsgiref\__init__.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,098 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1744465212.141709
DEBUG 2025-05-08 17:06:18,099 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\datetime.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,099 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\indexing.cp312-win_amd64.pyd first seen with mtime 1744484130.8235772
DEBUG 2025-05-08 17:06:18,099 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\tslibs\dtypes.cp312-win_amd64.pyd first seen with mtime 1744484130.940016
DEBUG 2025-05-08 17:06:18,100 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1744465209.400411
DEBUG 2025-05-08 17:06:18,100 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\random\_philox.cp312-win_amd64.pyd first seen with mtime 1744484117.356738
DEBUG 2025-05-08 17:06:18,101 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\__init__.py first seen with mtime 1744484128.2146087
DEBUG 2025-05-08 17:06:18,101 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\ma\core.py first seen with mtime 1744484117.2942376
DEBUG 2025-05-08 17:06:18,102 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\util\__init__.py first seen with mtime 1744484128.508568
DEBUG 2025-05-08 17:06:18,102 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1744465212.1699603
DEBUG 2025-05-08 17:06:18,103 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,103 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\utils\timezone.py first seen with mtime 1744465212.5813527
DEBUG 2025-05-08 17:06:18,103 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\conf\__init__.py first seen with mtime 1744465208.133311
DEBUG 2025-05-08 17:06:18,104 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,104 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\tslibs\offsets.cp312-win_amd64.pyd first seen with mtime 1744484130.9595492
DEBUG 2025-05-08 17:06:18,104 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\io\gbq.py first seen with mtime 1744484128.5482426
DEBUG 2025-05-08 17:06:18,105 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\dtypes\base.py first seen with mtime 1744484128.357371
DEBUG 2025-05-08 17:06:18,105 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\_typing\_array_like.py first seen with mtime 1744484117.703181
DEBUG 2025-05-08 17:06:18,106 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\window\expanding.py first seen with mtime 1744484128.5170805
DEBUG 2025-05-08 17:06:18,106 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\shutil.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,106 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\gettext.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,106 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\io\excel\_xlsxwriter.py first seen with mtime 1744484128.582276
DEBUG 2025-05-08 17:06:18,107 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\lzma.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,107 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\tokenize.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,107 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\construction.py first seen with mtime 1744484128.175941
DEBUG 2025-05-08 17:06:18,108 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1744465212.170961
DEBUG 2025-05-08 17:06:18,108 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\crispy_forms\bootstrap.py first seen with mtime 1746193173.1197736
DEBUG 2025-05-08 17:06:18,108 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\dtypes\common.py first seen with mtime 1744484128.357371
DEBUG 2025-05-08 17:06:18,109 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\interval.cp312-win_amd64.pyd first seen with mtime 1744484130.8407538
DEBUG 2025-05-08 17:06:18,109 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\email\encoders.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,110 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\util\version\__init__.py first seen with mtime 1744484130.724043
DEBUG 2025-05-08 17:06:18,110 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\_libs\internals.cp312-win_amd64.pyd first seen with mtime 1744484130.8294468
DEBUG 2025-05-08 17:06:18,110 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\interchange\dataframe_protocol.py first seen with mtime 1744484128.4293835
DEBUG 2025-05-08 17:06:18,110 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\methods\describe.py first seen with mtime 1744484128.4528854
DEBUG 2025-05-08 17:06:18,111 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\psycopg2\_range.py first seen with mtime 1744471201.8808506
DEBUG 2025-05-08 17:06:18,111 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\crispy_forms\base.py first seen with mtime 1746193173.1197736
DEBUG 2025-05-08 17:06:18,111 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\lib\_datasource.py first seen with mtime 1744484117.2309637
DEBUG 2025-05-08 17:06:18,111 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1744465212.2504628
DEBUG 2025-05-08 17:06:18,111 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1744465212.3591485
DEBUG 2025-05-08 17:06:18,111 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1744465208.1343102
DEBUG 2025-05-08 17:06:18,112 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\shared_docs.py first seen with mtime 1744484128.2101982
DEBUG 2025-05-08 17:06:18,112 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1744465212.5283906
DEBUG 2025-05-08 17:06:18,112 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\db\models\functions\mixins.py first seen with mtime 1744465212.363179
DEBUG 2025-05-08 17:06:18,112 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\io\parsers\base_parser.py first seen with mtime 1744484128.6310928
DEBUG 2025-05-08 17:06:18,113 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\reshape\util.py first seen with mtime 1744484128.4877007
DEBUG 2025-05-08 17:06:18,113 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1744465211.4309492
DEBUG 2025-05-08 17:06:18,113 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\http\cookies.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,114 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\arrays\floating.py first seen with mtime 1744484128.2346165
DEBUG 2025-05-08 17:06:18,114 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\socketserver.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,114 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1744465212.1868372
DEBUG 2025-05-08 17:06:18,115 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1744465212.5323184
DEBUG 2025-05-08 17:06:18,116 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\tseries\frequencies.py first seen with mtime 1744484130.6983078
DEBUG 2025-05-08 17:06:18,116 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\lib\_twodim_base_impl.py first seen with mtime 1744484117.2467291
DEBUG 2025-05-08 17:06:18,116 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\sqlparse\__init__.py first seen with mtime 1744465207.3366015
DEBUG 2025-05-08 17:06:18,116 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\groupby\generic.py first seen with mtime 1744484128.3749974
DEBUG 2025-05-08 17:06:18,116 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1744465212.5694153
DEBUG 2025-05-08 17:06:18,118 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\signal.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,118 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1744465212.1557333
DEBUG 2025-05-08 17:06:18,118 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1744465209.3973486
DEBUG 2025-05-08 17:06:18,118 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\django\core\checks\compatibility\django_4_0.py first seen with mtime 1744465212.1678772
DEBUG 2025-05-08 17:06:18,119 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\_typing\_char_codes.py first seen with mtime 1744484117.703181
DEBUG 2025-05-08 17:06:18,119 autoreload 7104 25060 File C:\Users\Нияз\AppData\Local\Programs\Python\Python312\Lib\base64.py first seen with mtime 1712656218.0
DEBUG 2025-05-08 17:06:18,119 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\asgiref\__init__.py first seen with mtime 1744465207.8558176
DEBUG 2025-05-08 17:06:18,120 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\random\_generator.cp312-win_amd64.pyd first seen with mtime 1744484117.356738
DEBUG 2025-05-08 17:06:18,120 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\numpy\version.py first seen with mtime 1744484117.041396
DEBUG 2025-05-08 17:06:18,120 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\arrays\numpy_.py first seen with mtime 1744484128.2501886
DEBUG 2025-05-08 17:06:18,121 autoreload 7104 25060 File C:\Users\Нияз\PycharmProjects\metallurg_production\.venv\Lib\site-packages\pandas\core\window\doc.py first seen with mtime 1744484128.51498
